"","trial","reaction_time","id","targ_index","scaled_rt"
"475",530,NA,"blast_a_010",43,NA
"476",551,NA,"blast_a_010",44,NA
"477",557,NA,"blast_a_010",45,NA
"478",572,-140.000000000025,"blast_a_010",46,-1.39089002805476
"479",581,NA,"blast_a_010",47,NA
"480",596,790.666666666634,"blast_a_010",48,1.54157444913677
"481",37,NA,"blast_a_011",1,NA
"482",46,745.714285714296,"blast_a_011",2,0.705827746538897
"483",52,NA,"blast_a_011",3,NA
"484",67,577.369614512473,"blast_a_011",4,0.317847205275413
"485",82,NA,"blast_a_011",5,NA
"486",91,45.1247165532891,"blast_a_011",6,-0.908806790486449
"487",109,NA,"blast_a_011",7,NA
"488",115,NA,"blast_a_011",8,NA
"489",124,NA,"blast_a_011",9,NA
"490",139,NA,"blast_a_011",10,NA
"491",148,NA,"blast_a_011",11,NA
"492",157,NA,"blast_a_011",12,NA
"493",178,NA,"blast_a_011",13,NA
"494",199,NA,"blast_a_011",14,NA
"495",211,NA,"blast_a_011",15,NA
"496",223,NA,"blast_a_011",16,NA
"497",235,NA,"blast_a_011",17,NA
"498",247,NA,"blast_a_011",18,NA
"499",259,-458.09523809525,"blast_a_011",19,-2.06856758947878
"500",271,490.294784580481,"blast_a_011",20,0.117167614966678
"501",283,NA,"blast_a_011",21,NA
"502",295,NA,"blast_a_011",22,NA
"503",301,NA,"blast_a_011",23,NA
"504",310,792.154195011317,"blast_a_011",24,0.812856861370126
"505",322,NA,"blast_a_011",25,NA
"506",328,NA,"blast_a_011",26,NA
"507",340,NA,"blast_a_011",27,NA
"508",346,NA,"blast_a_011",28,NA
"509",361,NA,"blast_a_011",29,NA
"510",370,NA,"blast_a_011",30,NA
"511",382,NA,"blast_a_011",31,NA
"512",397,NA,"blast_a_011",32,NA
"513",403,NA,"blast_a_011",33,NA
"514",418,NA,"blast_a_011",34,NA
"515",433,NA,"blast_a_011",35,NA
"516",448,NA,"blast_a_011",36,NA
"517",460,NA,"blast_a_011",37,NA
"518",469,NA,"blast_a_011",38,NA
"519",478,NA,"blast_a_011",39,NA
"520",484,NA,"blast_a_011",40,NA
"521",499,NA,"blast_a_011",41,NA
"522",511,NA,"blast_a_011",42,NA
"523",529,NA,"blast_a_011",43,NA
"524",550,757.324263038508,"blast_a_011",44,0.732585025246606
"525",556,NA,"blast_a_011",45,NA
"526",571,NA,"blast_a_011",46,NA
"527",580,565.759637188175,"blast_a_011",47,0.291089926567507
"528",595,NA,"blast_a_011",48,NA
"529",37,NA,"blast_a_012",1,NA
"530",46,-36.1451247165405,"blast_a_012",2,-0.511038533885339
"531",52,NA,"blast_a_012",3,NA
"532",67,NA,"blast_a_012",4,NA
"533",82,NA,"blast_a_012",5,NA
"534",91,NA,"blast_a_012",6,NA
"535",109,NA,"blast_a_012",7,NA
"536",115,NA,"blast_a_012",8,NA
"537",124,NA,"blast_a_012",9,NA
"538",139,NA,"blast_a_012",10,NA
"539",148,NA,"blast_a_012",11,NA
"540",157,NA,"blast_a_012",12,NA
"541",178,NA,"blast_a_012",13,NA
"542",199,NA,"blast_a_012",14,NA
"543",211,NA,"blast_a_012",15,NA
"544",223,NA,"blast_a_012",16,NA
"545",235,NA,"blast_a_012",17,NA
"546",247,NA,"blast_a_012",18,NA
"547",259,NA,"blast_a_012",19,NA
"548",271,NA,"blast_a_012",20,NA
"549",283,NA,"blast_a_012",21,NA
"550",295,NA,"blast_a_012",22,NA
"551",301,NA,"blast_a_012",23,NA
"552",310,797.95918367348,"blast_a_012",24,1.19974062796755
"553",322,NA,"blast_a_012",25,NA
"554",328,629.614512471658,"blast_a_012",26,0.854459405218624
