,X.1,X,subject,gender,age,language,task_order,task,trial,trial_order,trial_accuracy,fam_ratings,trial_number
4800,4800,7000,154,male,25,hebrew,NA,0,25,,1,NA,NA
4801,4801,4001,155,female,22,hebrew,NA,1,1,,0,NA,13
4802,4802,4002,155,female,22,hebrew,NA,1,2,,1,NA,10
4803,4803,4003,155,female,22,hebrew,NA,1,3,,1,NA,4
4804,4804,4004,155,female,22,hebrew,NA,1,4,,1,NA,17
4805,4805,4005,155,female,22,hebrew,NA,1,5,,1,NA,21
4806,4806,4006,155,female,22,hebrew,NA,1,6,,0,NA,18
4807,4807,4007,155,female,22,hebrew,NA,1,7,,1,NA,14
4808,4808,4008,155,female,22,hebrew,NA,1,8,,1,NA,5
4809,4809,4009,155,female,22,hebrew,NA,1,9,,0,NA,6
4810,4810,4010,155,female,22,hebrew,NA,1,10,,1,NA,22
4811,4811,4011,155,female,22,hebrew,NA,1,11,,1,NA,19
4812,4812,4012,155,female,22,hebrew,NA,1,12,,1,NA,1
4813,4813,4013,155,female,22,hebrew,NA,1,13,,1,NA,15
4814,4814,4014,155,female,22,hebrew,NA,1,14,,0,NA,7
4815,4815,4015,155,female,22,hebrew,NA,1,15,,1,NA,23
4816,4816,4016,155,female,22,hebrew,NA,1,16,,1,NA,2
4817,4817,4017,155,female,22,hebrew,NA,1,17,,1,NA,24
4818,4818,4018,155,female,22,hebrew,NA,1,18,,1,NA,8
4819,4819,4019,155,female,22,hebrew,NA,1,19,,0,NA,11
4820,4820,4020,155,female,22,hebrew,NA,1,20,,0,NA,20
4821,4821,4021,155,female,22,hebrew,NA,1,21,,1,NA,9
4822,4822,4022,155,female,22,hebrew,NA,1,22,,1,NA,25
4823,4823,4023,155,female,22,hebrew,NA,1,23,,1,NA,16
4824,4824,4024,155,female,22,hebrew,NA,1,24,,0,NA,12
4825,4825,4025,155,female,22,hebrew,NA,1,25,,1,NA,3
4826,4826,7001,155,female,22,hebrew,NA,0,1,,1,NA,NA
4827,4827,7002,155,female,22,hebrew,NA,0,2,,1,NA,NA
4828,4828,7003,155,female,22,hebrew,NA,0,3,,0,NA,NA
4829,4829,7004,155,female,22,hebrew,NA,0,4,,1,NA,NA
4830,4830,7005,155,female,22,hebrew,NA,0,5,,1,NA,NA
4831,4831,7006,155,female,22,hebrew,NA,0,6,,0,NA,NA
4832,4832,7007,155,female,22,hebrew,NA,0,7,,1,NA,NA
4833,4833,7008,155,female,22,hebrew,NA,0,8,,0,NA,NA
4834,4834,7009,155,female,22,hebrew,NA,0,9,,1,NA,NA
4835,4835,7010,155,female,22,hebrew,NA,0,10,,1,NA,NA
4836,4836,7011,155,female,22,hebrew,NA,0,11,,1,NA,NA
4837,4837,7012,155,female,22,hebrew,NA,0,12,,1,NA,NA
4838,4838,7013,155,female,22,hebrew,NA,0,13,,1,NA,NA
4839,4839,7014,155,female,22,hebrew,NA,0,14,,1,NA,NA
4840,4840,7015,155,female,22,hebrew,NA,0,15,,1,NA,NA
4841,4841,7016,155,female,22,hebrew,NA,0,16,,1,NA,NA
4842,4842,7017,155,female,22,hebrew,NA,0,17,,0,NA,NA
4843,4843,7018,155,female,22,hebrew,NA,0,18,,1,NA,NA
4844,4844,7019,155,female,22,hebrew,NA,0,19,,1,NA,NA
4845,4845,7020,155,female,22,hebrew,NA,0,20,,0,NA,NA
4846,4846,7021,155,female,22,hebrew,NA,0,21,,0,NA,NA
4847,4847,7022,155,female,22,hebrew,NA,0,22,,1,NA,NA
4848,4848,7023,155,female,22,hebrew,NA,0,23,,1,NA,NA
4849,4849,7024,155,female,22,hebrew,NA,0,24,,1,NA,NA
4850,4850,7025,155,female,22,hebrew,NA,0,25,,0,NA,NA
4851,4851,4026,156,female,19,hebrew,NA,1,1,,1,NA,10
4852,4852,4027,156,female,19,hebrew,NA,1,2,,1,NA,17
4853,4853,4028,156,female,19,hebrew,NA,1,3,,1,NA,21
4854,4854,4029,156,female,19,hebrew,NA,1,4,,1,NA,4
4855,4855,4030,156,female,19,hebrew,NA,1,5,,1,NA,13
4856,4856,4031,156,female,19,hebrew,NA,1,6,,1,NA,5
4857,4857,4032,156,female,19,hebrew,NA,1,7,,1,NA,6
4858,4858,4033,156,female,19,hebrew,NA,1,8,,1,NA,22
4859,4859,4034,156,female,19,hebrew,NA,1,9,,1,NA,18
4860,4860,4035,156,female,19,hebrew,NA,1,10,,1,NA,14
4861,4861,4036,156,female,19,hebrew,NA,1,11,,1,NA,23
4862,4862,4037,156,female,19,hebrew,NA,1,12,,1,NA,19
4863,4863,4038,156,female,19,hebrew,NA,1,13,,0,NA,1
4864,4864,4039,156,female,19,hebrew,NA,1,14,,1,NA,15
4865,4865,4040,156,female,19,hebrew,NA,1,15,,1,NA,7
4866,4866,4041,156,female,19,hebrew,NA,1,16,,1,NA,24
4867,4867,4042,156,female,19,hebrew,NA,1,17,,1,NA,8
4868,4868,4043,156,female,19,hebrew,NA,1,18,,1,NA,11
4869,4869,4044,156,female,19,hebrew,NA,1,19,,0,NA,20
4870,4870,4045,156,female,19,hebrew,NA,1,20,,1,NA,2
4871,4871,4046,156,female,19,hebrew,NA,1,21,,1,NA,9
4872,4872,4047,156,female,19,hebrew,NA,1,22,,1,NA,25
4873,4873,4048,156,female,19,hebrew,NA,1,23,,1,NA,16
4874,4874,4049,156,female,19,hebrew,NA,1,24,,1,NA,12
4875,4875,4050,156,female,19,hebrew,NA,1,25,,1,NA,3
4876,4876,7026,156,female,19,hebrew,NA,0,1,,1,NA,NA
4877,4877,7027,156,female,19,hebrew,NA,0,2,,1,NA,NA
4878,4878,7028,156,female,19,hebrew,NA,0,3,,1,NA,NA
4879,4879,7029,156,female,19,hebrew,NA,0,4,,1,NA,NA
4880,4880,7030,156,female,19,hebrew,NA,0,5,,0,NA,NA
4881,4881,7031,156,female,19,hebrew,NA,0,6,,1,NA,NA
4882,4882,7032,156,female,19,hebrew,NA,0,7,,1,NA,NA
4883,4883,7033,156,female,19,hebrew,NA,0,8,,1,NA,NA
4884,4884,7034,156,female,19,hebrew,NA,0,9,,1,NA,NA
4885,4885,7035,156,female,19,hebrew,NA,0,10,,1,NA,NA
4886,4886,7036,156,female,19,hebrew,NA,0,11,,1,NA,NA
4887,4887,7037,156,female,19,hebrew,NA,0,12,,1,NA,NA
4888,4888,7038,156,female,19,hebrew,NA,0,13,,0,NA,NA
4889,4889,7039,156,female,19,hebrew,NA,0,14,,1,NA,NA
4890,4890,7040,156,female,19,hebrew,NA,0,15,,1,NA,NA
4891,4891,7041,156,female,19,hebrew,NA,0,16,,1,NA,NA
4892,4892,7042,156,female,19,hebrew,NA,0,17,,1,NA,NA
4893,4893,7043,156,female,19,hebrew,NA,0,18,,0,NA,NA
4894,4894,7044,156,female,19,hebrew,NA,0,19,,1,NA,NA
4895,4895,7045,156,female,19,hebrew,NA,0,20,,1,NA,NA
4896,4896,7046,156,female,19,hebrew,NA,0,21,,0,NA,NA
4897,4897,7047,156,female,19,hebrew,NA,0,22,,1,NA,NA
4898,4898,7048,156,female,19,hebrew,NA,0,23,,1,NA,NA
4899,4899,7049,156,female,19,hebrew,NA,0,24,,1,NA,NA
4900,4900,7050,156,female,19,hebrew,NA,0,25,,1,NA,NA
4901,4901,4051,157,female,25,hebrew,NA,1,1,,1,NA,13
4902,4902,4052,157,female,25,hebrew,NA,1,2,,1,NA,21
4903,4903,4053,157,female,25,hebrew,NA,1,3,,1,NA,17
4904,4904,4054,157,female,25,hebrew,NA,1,4,,1,NA,10
4905,4905,4055,157,female,25,hebrew,NA,1,5,,1,NA,4
4906,4906,4056,157,female,25,hebrew,NA,1,6,,1,NA,18
4907,4907,4057,157,female,25,hebrew,NA,1,7,,0,NA,14
4908,4908,4058,157,female,25,hebrew,NA,1,8,,1,NA,5
4909,4909,4059,157,female,25,hebrew,NA,1,9,,1,NA,6
4910,4910,4060,157,female,25,hebrew,NA,1,10,,1,NA,22
4911,4911,4061,157,female,25,hebrew,NA,1,11,,1,NA,19
4912,4912,4062,157,female,25,hebrew,NA,1,12,,1,NA,1
4913,4913,4063,157,female,25,hebrew,NA,1,13,,1,NA,15
4914,4914,4064,157,female,25,hebrew,NA,1,14,,1,NA,7
4915,4915,4065,157,female,25,hebrew,NA,1,15,,1,NA,23
4916,4916,4066,157,female,25,hebrew,NA,1,16,,1,NA,2
4917,4917,4067,157,female,25,hebrew,NA,1,17,,1,NA,24
4918,4918,4068,157,female,25,hebrew,NA,1,18,,1,NA,8
4919,4919,4069,157,female,25,hebrew,NA,1,19,,0,NA,11
4920,4920,4070,157,female,25,hebrew,NA,1,20,,1,NA,20
4921,4921,4071,157,female,25,hebrew,NA,1,21,,1,NA,9
4922,4922,4072,157,female,25,hebrew,NA,1,22,,1,NA,25
4923,4923,4073,157,female,25,hebrew,NA,1,23,,1,NA,16
4924,4924,4074,157,female,25,hebrew,NA,1,24,,0,NA,12
4925,4925,4075,157,female,25,hebrew,NA,1,25,,1,NA,3
4926,4926,7051,157,female,25,hebrew,NA,0,1,,1,NA,NA
4927,4927,7052,157,female,25,hebrew,NA,0,2,,1,NA,NA
4928,4928,7053,157,female,25,hebrew,NA,0,3,,1,NA,NA
4929,4929,7054,157,female,25,hebrew,NA,0,4,,1,NA,NA
4930,4930,7055,157,female,25,hebrew,NA,0,5,,1,NA,NA
4931,4931,7056,157,female,25,hebrew,NA,0,6,,1,NA,NA
4932,4932,7057,157,female,25,hebrew,NA,0,7,,1,NA,NA
4933,4933,7058,157,female,25,hebrew,NA,0,8,,1,NA,NA
4934,4934,7059,157,female,25,hebrew,NA,0,9,,1,NA,NA
4935,4935,7060,157,female,25,hebrew,NA,0,10,,1,NA,NA
4936,4936,7061,157,female,25,hebrew,NA,0,11,,1,NA,NA
4937,4937,7062,157,female,25,hebrew,NA,0,12,,0,NA,NA
4938,4938,7063,157,female,25,hebrew,NA,0,13,,0,NA,NA
4939,4939,7064,157,female,25,hebrew,NA,0,14,,1,NA,NA
4940,4940,7065,157,female,25,hebrew,NA,0,15,,1,NA,NA
4941,4941,7066,157,female,25,hebrew,NA,0,16,,1,NA,NA
4942,4942,7067,157,female,25,hebrew,NA,0,17,,1,NA,NA
4943,4943,7068,157,female,25,hebrew,NA,0,18,,1,NA,NA
4944,4944,7069,157,female,25,hebrew,NA,0,19,,0,NA,NA
4945,4945,7070,157,female,25,hebrew,NA,0,20,,0,NA,NA
4946,4946,7071,157,female,25,hebrew,NA,0,21,,1,NA,NA
4947,4947,7072,157,female,25,hebrew,NA,0,22,,1,NA,NA
4948,4948,7073,157,female,25,hebrew,NA,0,23,,0,NA,NA
4949,4949,7074,157,female,25,hebrew,NA,0,24,,1,NA,NA
4950,4950,7075,157,female,25,hebrew,NA,0,25,,0,NA,NA
4951,4951,4101,159,male,24,hebrew,NA,1,1,,1,NA,21
4952,4952,4102,159,male,24,hebrew,NA,1,2,,1,NA,13
4953,4953,4103,159,male,24,hebrew,NA,1,3,,1,NA,4
4954,4954,4104,159,male,24,hebrew,NA,1,4,,1,NA,17
4955,4955,4105,159,male,24,hebrew,NA,1,5,,1,NA,10
4956,4956,4106,159,male,24,hebrew,NA,1,6,,1,NA,18
4957,4957,4107,159,male,24,hebrew,NA,1,7,,1,NA,14
4958,4958,4108,159,male,24,hebrew,NA,1,8,,1,NA,5
4959,4959,4109,159,male,24,hebrew,NA,1,9,,0,NA,6
4960,4960,4110,159,male,24,hebrew,NA,1,10,,0,NA,22
4961,4961,4111,159,male,24,hebrew,NA,1,11,,1,NA,19
4962,4962,4112,159,male,24,hebrew,NA,1,12,,1,NA,1
4963,4963,4113,159,male,24,hebrew,NA,1,13,,1,NA,15
4964,4964,4114,159,male,24,hebrew,NA,1,14,,0,NA,7
4965,4965,4115,159,male,24,hebrew,NA,1,15,,0,NA,23
4966,4966,4116,159,male,24,hebrew,NA,1,16,,1,NA,2
4967,4967,4117,159,male,24,hebrew,NA,1,17,,1,NA,24
4968,4968,4118,159,male,24,hebrew,NA,1,18,,0,NA,8
4969,4969,4119,159,male,24,hebrew,NA,1,19,,0,NA,11
4970,4970,4120,159,male,24,hebrew,NA,1,20,,1,NA,20
4971,4971,4121,159,male,24,hebrew,NA,1,21,,0,NA,9
4972,4972,4122,159,male,24,hebrew,NA,1,22,,1,NA,25
4973,4973,4123,159,male,24,hebrew,NA,1,23,,1,NA,16
4974,4974,4124,159,male,24,hebrew,NA,1,24,,1,NA,12
4975,4975,4125,159,male,24,hebrew,NA,1,25,,0,NA,3
4976,4976,7101,159,male,24,hebrew,NA,0,1,,1,NA,NA
4977,4977,7102,159,male,24,hebrew,NA,0,2,,1,NA,NA
4978,4978,7103,159,male,24,hebrew,NA,0,3,,0,NA,NA
4979,4979,7104,159,male,24,hebrew,NA,0,4,,1,NA,NA
4980,4980,7105,159,male,24,hebrew,NA,0,5,,1,NA,NA
4981,4981,7106,159,male,24,hebrew,NA,0,6,,1,NA,NA
4982,4982,7107,159,male,24,hebrew,NA,0,7,,1,NA,NA
4983,4983,7108,159,male,24,hebrew,NA,0,8,,1,NA,NA
4984,4984,7109,159,male,24,hebrew,NA,0,9,,0,NA,NA
4985,4985,7110,159,male,24,hebrew,NA,0,10,,1,NA,NA
4986,4986,7111,159,male,24,hebrew,NA,0,11,,1,NA,NA
4987,4987,7112,159,male,24,hebrew,NA,0,12,,1,NA,NA
4988,4988,7113,159,male,24,hebrew,NA,0,13,,1,NA,NA
4989,4989,7114,159,male,24,hebrew,NA,0,14,,1,NA,NA
4990,4990,7115,159,male,24,hebrew,NA,0,15,,1,NA,NA
4991,4991,7116,159,male,24,hebrew,NA,0,16,,1,NA,NA
4992,4992,7117,159,male,24,hebrew,NA,0,17,,1,NA,NA
4993,4993,7118,159,male,24,hebrew,NA,0,18,,1,NA,NA
4994,4994,7119,159,male,24,hebrew,NA,0,19,,1,NA,NA
4995,4995,7120,159,male,24,hebrew,NA,0,20,,1,NA,NA
4996,4996,7121,159,male,24,hebrew,NA,0,21,,0,NA,NA
4997,4997,7122,159,male,24,hebrew,NA,0,22,,0,NA,NA
4998,4998,7123,159,male,24,hebrew,NA,0,23,,1,NA,NA
4999,4999,7124,159,male,24,hebrew,NA,0,24,,1,NA,NA
5000,5000,7125,159,male,24,hebrew,NA,0,25,,1,NA,NA
5001,5001,4126,160,female,22,hebrew,NA,1,1,,1,NA,13
5002,5002,4127,160,female,22,hebrew,NA,1,2,,1,NA,10
5003,5003,4128,160,female,22,hebrew,NA,1,3,,1,NA,21
5004,5004,4129,160,female,22,hebrew,NA,1,4,,1,NA,4
5005,5005,4130,160,female,22,hebrew,NA,1,5,,1,NA,17
5006,5006,4131,160,female,22,hebrew,NA,1,6,,1,NA,14
5007,5007,4132,160,female,22,hebrew,NA,1,7,,1,NA,5
5008,5008,4133,160,female,22,hebrew,NA,1,8,,0,NA,6
5009,5009,4134,160,female,22,hebrew,NA,1,9,,1,NA,22
5010,5010,4135,160,female,22,hebrew,NA,1,10,,1,NA,18
5011,5011,4136,160,female,22,hebrew,NA,1,11,,1,NA,1
5012,5012,4137,160,female,22,hebrew,NA,1,12,,0,NA,15
5013,5013,4138,160,female,22,hebrew,NA,1,13,,0,NA,7
5014,5014,4139,160,female,22,hebrew,NA,1,14,,0,NA,23
5015,5015,4140,160,female,22,hebrew,NA,1,15,,1,NA,19
5016,5016,4141,160,female,22,hebrew,NA,1,16,,1,NA,2
5017,5017,4142,160,female,22,hebrew,NA,1,17,,1,NA,24
5018,5018,4143,160,female,22,hebrew,NA,1,18,,1,NA,8
5019,5019,4144,160,female,22,hebrew,NA,1,19,,0,NA,11
5020,5020,4145,160,female,22,hebrew,NA,1,20,,1,NA,20
5021,5021,4146,160,female,22,hebrew,NA,1,21,,1,NA,9
5022,5022,4147,160,female,22,hebrew,NA,1,22,,0,NA,25
5023,5023,4148,160,female,22,hebrew,NA,1,23,,1,NA,16
5024,5024,4149,160,female,22,hebrew,NA,1,24,,0,NA,12
5025,5025,4150,160,female,22,hebrew,NA,1,25,,1,NA,3
5026,5026,7126,160,female,22,hebrew,NA,0,1,,1,NA,NA
5027,5027,7127,160,female,22,hebrew,NA,0,2,,1,NA,NA
5028,5028,7128,160,female,22,hebrew,NA,0,3,,0,NA,NA
5029,5029,7129,160,female,22,hebrew,NA,0,4,,0,NA,NA
5030,5030,7130,160,female,22,hebrew,NA,0,5,,1,NA,NA
5031,5031,7131,160,female,22,hebrew,NA,0,6,,0,NA,NA
5032,5032,7132,160,female,22,hebrew,NA,0,7,,1,NA,NA
5033,5033,7133,160,female,22,hebrew,NA,0,8,,0,NA,NA
5034,5034,7134,160,female,22,hebrew,NA,0,9,,1,NA,NA
5035,5035,7135,160,female,22,hebrew,NA,0,10,,1,NA,NA
5036,5036,7136,160,female,22,hebrew,NA,0,11,,1,NA,NA
5037,5037,7137,160,female,22,hebrew,NA,0,12,,1,NA,NA
5038,5038,7138,160,female,22,hebrew,NA,0,13,,0,NA,NA
5039,5039,7139,160,female,22,hebrew,NA,0,14,,1,NA,NA
5040,5040,7140,160,female,22,hebrew,NA,0,15,,0,NA,NA
5041,5041,7141,160,female,22,hebrew,NA,0,16,,0,NA,NA
5042,5042,7142,160,female,22,hebrew,NA,0,17,,1,NA,NA
5043,5043,7143,160,female,22,hebrew,NA,0,18,,1,NA,NA
5044,5044,7144,160,female,22,hebrew,NA,0,19,,0,NA,NA
5045,5045,7145,160,female,22,hebrew,NA,0,20,,0,NA,NA
5046,5046,7146,160,female,22,hebrew,NA,0,21,,1,NA,NA
5047,5047,7147,160,female,22,hebrew,NA,0,22,,1,NA,NA
5048,5048,7148,160,female,22,hebrew,NA,0,23,,0,NA,NA
5049,5049,7149,160,female,22,hebrew,NA,0,24,,0,NA,NA
5050,5050,7150,160,female,22,hebrew,NA,0,25,,1,NA,NA
5051,5051,4151,161,male,22,hebrew,NA,1,1,,0,NA,13
5052,5052,4152,161,male,22,hebrew,NA,1,2,,1,NA,4
5053,5053,4153,161,male,22,hebrew,NA,1,3,,1,NA,21
5054,5054,4154,161,male,22,hebrew,NA,1,4,,1,NA,17
5055,5055,4155,161,male,22,hebrew,NA,1,5,,1,NA,10
5056,5056,4156,161,male,22,hebrew,NA,1,6,,1,NA,18
5057,5057,4157,161,male,22,hebrew,NA,1,7,,1,NA,14
5058,5058,4158,161,male,22,hebrew,NA,1,8,,0,NA,5
5059,5059,4159,161,male,22,hebrew,NA,1,9,,1,NA,6
5060,5060,4160,161,male,22,hebrew,NA,1,10,,1,NA,22
5061,5061,4161,161,male,22,hebrew,NA,1,11,,1,NA,19
5062,5062,4162,161,male,22,hebrew,NA,1,12,,1,NA,1
5063,5063,4163,161,male,22,hebrew,NA,1,13,,0,NA,15
5064,5064,4164,161,male,22,hebrew,NA,1,14,,0,NA,7
5065,5065,4165,161,male,22,hebrew,NA,1,15,,1,NA,23
5066,5066,4166,161,male,22,hebrew,NA,1,16,,1,NA,2
5067,5067,4167,161,male,22,hebrew,NA,1,17,,1,NA,24
5068,5068,4168,161,male,22,hebrew,NA,1,18,,1,NA,8
5069,5069,4169,161,male,22,hebrew,NA,1,19,,0,NA,11
5070,5070,4170,161,male,22,hebrew,NA,1,20,,0,NA,20
5071,5071,4171,161,male,22,hebrew,NA,1,21,,1,NA,9
5072,5072,4172,161,male,22,hebrew,NA,1,22,,1,NA,25
5073,5073,4173,161,male,22,hebrew,NA,1,23,,1,NA,16
5074,5074,4174,161,male,22,hebrew,NA,1,24,,0,NA,12
5075,5075,4175,161,male,22,hebrew,NA,1,25,,0,NA,3
5076,5076,7151,161,male,22,hebrew,NA,0,1,,1,NA,NA
5077,5077,7152,161,male,22,hebrew,NA,0,2,,1,NA,NA
5078,5078,7153,161,male,22,hebrew,NA,0,3,,1,NA,NA
5079,5079,7154,161,male,22,hebrew,NA,0,4,,1,NA,NA
5080,5080,7155,161,male,22,hebrew,NA,0,5,,1,NA,NA
5081,5081,7156,161,male,22,hebrew,NA,0,6,,1,NA,NA
5082,5082,7157,161,male,22,hebrew,NA,0,7,,1,NA,NA
5083,5083,7158,161,male,22,hebrew,NA,0,8,,1,NA,NA
5084,5084,7159,161,male,22,hebrew,NA,0,9,,1,NA,NA
5085,5085,7160,161,male,22,hebrew,NA,0,10,,1,NA,NA
5086,5086,7161,161,male,22,hebrew,NA,0,11,,1,NA,NA
5087,5087,7162,161,male,22,hebrew,NA,0,12,,1,NA,NA
5088,5088,7163,161,male,22,hebrew,NA,0,13,,1,NA,NA
5089,5089,7164,161,male,22,hebrew,NA,0,14,,1,NA,NA
5090,5090,7165,161,male,22,hebrew,NA,0,15,,1,NA,NA
5091,5091,7166,161,male,22,hebrew,NA,0,16,,1,NA,NA
5092,5092,7167,161,male,22,hebrew,NA,0,17,,0,NA,NA
5093,5093,7168,161,male,22,hebrew,NA,0,18,,0,NA,NA
5094,5094,7169,161,male,22,hebrew,NA,0,19,,1,NA,NA
5095,5095,7170,161,male,22,hebrew,NA,0,20,,1,NA,NA
5096,5096,7171,161,male,22,hebrew,NA,0,21,,1,NA,NA
5097,5097,7172,161,male,22,hebrew,NA,0,22,,1,NA,NA
5098,5098,7173,161,male,22,hebrew,NA,0,23,,1,NA,NA
5099,5099,7174,161,male,22,hebrew,NA,0,24,,1,NA,NA
5100,5100,7175,161,male,22,hebrew,NA,0,25,,1,NA,NA
5101,5101,4176,162,female,25,hebrew,NA,1,1,,0,NA,4
5102,5102,4177,162,female,25,hebrew,NA,1,2,,0,NA,10
5103,5103,4178,162,female,25,hebrew,NA,1,3,,0,NA,13
5104,5104,4179,162,female,25,hebrew,NA,1,4,,1,NA,21
5105,5105,4180,162,female,25,hebrew,NA,1,5,,1,NA,17
5106,5106,4181,162,female,25,hebrew,NA,1,6,,0,NA,14
5107,5107,4182,162,female,25,hebrew,NA,1,7,,1,NA,5
5108,5108,4183,162,female,25,hebrew,NA,1,8,,1,NA,6
5109,5109,4184,162,female,25,hebrew,NA,1,9,,0,NA,22
5110,5110,4185,162,female,25,hebrew,NA,1,10,,1,NA,18
5111,5111,4186,162,female,25,hebrew,NA,1,11,,1,NA,1
5112,5112,4187,162,female,25,hebrew,NA,1,12,,1,NA,15
5113,5113,4188,162,female,25,hebrew,NA,1,13,,0,NA,7
5114,5114,4189,162,female,25,hebrew,NA,1,14,,1,NA,23
5115,5115,4190,162,female,25,hebrew,NA,1,15,,0,NA,19
5116,5116,4191,162,female,25,hebrew,NA,1,16,,1,NA,2
5117,5117,4192,162,female,25,hebrew,NA,1,17,,1,NA,24
5118,5118,4193,162,female,25,hebrew,NA,1,18,,0,NA,8
5119,5119,4194,162,female,25,hebrew,NA,1,19,,0,NA,11
5120,5120,4195,162,female,25,hebrew,NA,1,20,,1,NA,20
5121,5121,4196,162,female,25,hebrew,NA,1,21,,0,NA,9
5122,5122,4197,162,female,25,hebrew,NA,1,22,,0,NA,25
5123,5123,4198,162,female,25,hebrew,NA,1,23,,1,NA,16
5124,5124,4199,162,female,25,hebrew,NA,1,24,,0,NA,12
5125,5125,4200,162,female,25,hebrew,NA,1,25,,1,NA,3
5126,5126,7176,162,female,25,hebrew,NA,0,1,,1,NA,NA
5127,5127,7177,162,female,25,hebrew,NA,0,2,,0,NA,NA
5128,5128,7178,162,female,25,hebrew,NA,0,3,,1,NA,NA
5129,5129,7179,162,female,25,hebrew,NA,0,4,,1,NA,NA
5130,5130,7180,162,female,25,hebrew,NA,0,5,,0,NA,NA
5131,5131,7181,162,female,25,hebrew,NA,0,6,,1,NA,NA
5132,5132,7182,162,female,25,hebrew,NA,0,7,,1,NA,NA
5133,5133,7183,162,female,25,hebrew,NA,0,8,,1,NA,NA
5134,5134,7184,162,female,25,hebrew,NA,0,9,,0,NA,NA
5135,5135,7185,162,female,25,hebrew,NA,0,10,,0,NA,NA
5136,5136,7186,162,female,25,hebrew,NA,0,11,,0,NA,NA
5137,5137,7187,162,female,25,hebrew,NA,0,12,,0,NA,NA
5138,5138,7188,162,female,25,hebrew,NA,0,13,,0,NA,NA
5139,5139,7189,162,female,25,hebrew,NA,0,14,,1,NA,NA
5140,5140,7190,162,female,25,hebrew,NA,0,15,,1,NA,NA
5141,5141,7191,162,female,25,hebrew,NA,0,16,,1,NA,NA
5142,5142,7192,162,female,25,hebrew,NA,0,17,,1,NA,NA
5143,5143,7193,162,female,25,hebrew,NA,0,18,,0,NA,NA
5144,5144,7194,162,female,25,hebrew,NA,0,19,,0,NA,NA
5145,5145,7195,162,female,25,hebrew,NA,0,20,,0,NA,NA
5146,5146,7196,162,female,25,hebrew,NA,0,21,,1,NA,NA
5147,5147,7197,162,female,25,hebrew,NA,0,22,,1,NA,NA
5148,5148,7198,162,female,25,hebrew,NA,0,23,,1,NA,NA
5149,5149,7199,162,female,25,hebrew,NA,0,24,,1,NA,NA
5150,5150,7200,162,female,25,hebrew,NA,0,25,,0,NA,NA
5151,5151,4226,164,female,21,hebrew,NA,1,1,,1,NA,13
5152,5152,4227,164,female,21,hebrew,NA,1,2,,1,NA,21
5153,5153,4228,164,female,21,hebrew,NA,1,3,,1,NA,17
5154,5154,4229,164,female,21,hebrew,NA,1,4,,1,NA,4
5155,5155,4230,164,female,21,hebrew,NA,1,5,,0,NA,10
5156,5156,4231,164,female,21,hebrew,NA,1,6,,0,NA,18
5157,5157,4232,164,female,21,hebrew,NA,1,7,,0,NA,14
5158,5158,4233,164,female,21,hebrew,NA,1,8,,0,NA,5
5159,5159,4234,164,female,21,hebrew,NA,1,9,,0,NA,6
5160,5160,4235,164,female,21,hebrew,NA,1,10,,1,NA,22
5161,5161,4236,164,female,21,hebrew,NA,1,11,,0,NA,19
5162,5162,4237,164,female,21,hebrew,NA,1,12,,1,NA,1
5163,5163,4238,164,female,21,hebrew,NA,1,13,,1,NA,15
5164,5164,4239,164,female,21,hebrew,NA,1,14,,0,NA,7
5165,5165,4240,164,female,21,hebrew,NA,1,15,,1,NA,23
5166,5166,4241,164,female,21,hebrew,NA,1,16,,1,NA,2
5167,5167,4242,164,female,21,hebrew,NA,1,17,,1,NA,24
5168,5168,4243,164,female,21,hebrew,NA,1,18,,1,NA,8
5169,5169,4244,164,female,21,hebrew,NA,1,19,,0,NA,11
5170,5170,4245,164,female,21,hebrew,NA,1,20,,0,NA,20
5171,5171,4246,164,female,21,hebrew,NA,1,21,,0,NA,9
5172,5172,4247,164,female,21,hebrew,NA,1,22,,1,NA,25
5173,5173,4248,164,female,21,hebrew,NA,1,23,,1,NA,16
5174,5174,4249,164,female,21,hebrew,NA,1,24,,1,NA,12
5175,5175,4250,164,female,21,hebrew,NA,1,25,,0,NA,3
5176,5176,7226,164,female,21,hebrew,NA,0,1,,1,NA,NA
5177,5177,7227,164,female,21,hebrew,NA,0,2,,1,NA,NA
5178,5178,7228,164,female,21,hebrew,NA,0,3,,1,NA,NA
5179,5179,7229,164,female,21,hebrew,NA,0,4,,1,NA,NA
5180,5180,7230,164,female,21,hebrew,NA,0,5,,1,NA,NA
5181,5181,7231,164,female,21,hebrew,NA,0,6,,0,NA,NA
5182,5182,7232,164,female,21,hebrew,NA,0,7,,1,NA,NA
5183,5183,7233,164,female,21,hebrew,NA,0,8,,1,NA,NA
5184,5184,7234,164,female,21,hebrew,NA,0,9,,1,NA,NA
5185,5185,7235,164,female,21,hebrew,NA,0,10,,1,NA,NA
5186,5186,7236,164,female,21,hebrew,NA,0,11,,0,NA,NA
5187,5187,7237,164,female,21,hebrew,NA,0,12,,1,NA,NA
5188,5188,7238,164,female,21,hebrew,NA,0,13,,1,NA,NA
5189,5189,7239,164,female,21,hebrew,NA,0,14,,1,NA,NA
5190,5190,7240,164,female,21,hebrew,NA,0,15,,0,NA,NA
5191,5191,7241,164,female,21,hebrew,NA,0,16,,1,NA,NA
5192,5192,7242,164,female,21,hebrew,NA,0,17,,1,NA,NA
